person_participantID,date,activity_sum,activity_extreme_sum
fa10-01-71,11/27/2010,381,104
fa10-01-71,11/28/2010,329,371
fa10-01-71,11/29/2010,567,527
fa10-01-43,11/28/2010,13,2
fa10-01-43,11/29/2010,60,71
fa10-01-18,11/27/2010,764,694
fa10-01-18,11/28/2010,106,290
fa10-01-18,11/29/2010,557,575
fa10-01-68,11/27/2010,267,342
fa10-01-68,11/28/2010,89,170
fa10-01-68,11/29/2010,394,319
fa10-01-69,11/27/2010,471,363
fa10-01-69,11/28/2010,601,232
fa10-01-69,11/29/2010,500,302
fa10-01-52,11/27/2010,12,19
fa10-01-52,11/28/2010,370,181
fa10-01-52,11/29/2010,237,301
fa10-01-07,11/27/2010,769,437
fa10-01-07,11/28/2010,664,344
fa10-01-07,11/29/2010,708,797
fa10-01-54,11/27/2010,0,2
fa10-01-54,11/28/2010,1,0
fa10-01-54,11/29/2010,11,11
sp10-01-18,11/27/2010,28,7
sp10-01-18,11/28/2010,180,199
sp10-01-18,11/29/2010,193,261
fa10-01-26,11/27/2010,371,386
fa10-01-26,11/28/2010,736,513
fa10-01-26,11/29/2010,258,440
fa10-01-35,11/27/2010,163,27
fa10-01-35,11/28/2010,267,84
fa10-01-35,11/29/2010,90,103
fa10-01-39,11/27/2010,13,6
fa10-01-06,11/27/2010,585,489
fa10-01-06,11/28/2010,380,502
fa10-01-06,11/29/2010,851,870
fa10-01-20,11/27/2010,83,140
fa10-01-20,11/28/2010,219,259
fa10-01-20,11/29/2010,290,301
fa10-01-34,11/27/2010,2096,561
fa10-01-34,11/28/2010,44,1
fa10-01-34,11/29/2010,213,46
fa10-01-16,11/27/2010,964,452
fa10-01-16,11/28/2010,1267,475
fa10-01-16,11/29/2010,374,314
sp10-01-56,11/14/2010,615,309
sp10-01-56,11/15/2010,511,310
sp10-01-56,11/16/2010,653,306
sp10-01-56,11/17/2010,445,313
sp10-01-56,11/18/2010,493,234
sp10-01-56,11/19/2010,275,177
sp10-01-56,11/20/2010,199,222
sp10-01-56,11/21/2010,389,112
sp10-01-56,11/22/2010,594,316
sp10-01-56,11/23/2010,326,134
sp10-01-56,11/24/2010,754,436
sp10-01-56,11/25/2010,17,34
sp10-01-56,11/26/2010,1362,291
sp10-01-56,11/27/2010,716,335
sp10-01-56,11/28/2010,169,115
sp10-01-56,11/29/2010,410,182
sp10-01-23,11/27/2010,896,522
sp10-01-23,11/28/2010,1205,116
sp10-01-23,11/29/2010,378,191
sp10-01-05,11/27/2010,0,0
fa10-01-55,11/27/2010,557,631
fa10-01-55,11/28/2010,723,1057
fa10-01-55,11/29/2010,1067,420
fa10-01-36,11/27/2010,1,1
fa10-01-36,11/28/2010,1076,393
fa10-01-36,11/29/2010,368,529
fa10-01-33,11/27/2010,1280,1261
fa10-01-33,11/28/2010,650,342
fa10-01-33,11/29/2010,884,479
fa10-01-45,11/27/2010,1600,747
fa10-01-45,11/28/2010,92,92
fa10-01-45,11/29/2010,261,352
fa10-01-56,11/27/2010,252,202
fa10-01-56,11/28/2010,1249,1112
fa10-01-56,11/29/2010,1162,606
fa10-01-78,11/27/2010,33,31
fa10-01-78,11/28/2010,227,112
fa10-01-78,11/29/2010,283,158
fa10-01-46,11/27/2010,1153,319
fa10-01-46,11/28/2010,56,14
fa10-01-46,11/29/2010,156,244
fa10-01-58,11/27/2010,496,296
fa10-01-58,11/28/2010,637,565
fa10-01-58,11/29/2010,131,73
fa10-01-30,11/27/2010,596,382
fa10-01-30,11/28/2010,613,667
fa10-01-30,11/29/2010,347,434
fa10-01-61,11/27/2010,357,455
fa10-01-61,11/28/2010,122,431
fa10-01-61,11/29/2010,238,548
fa10-01-25,11/27/2010,294,435
fa10-01-25,11/28/2010,843,616
fa10-01-25,11/29/2010,353,507
fa10-01-29,11/27/2010,353,277
fa10-01-29,11/28/2010,666,951
fa10-01-29,11/29/2010,290,445
fa10-01-77,11/27/2010,149,412
fa10-01-77,11/28/2010,64,239
fa10-01-77,11/29/2010,142,607
fa10-01-57,11/27/2010,925,631
fa10-01-57,11/28/2010,620,828
fa10-01-57,11/29/2010,719,517
fa10-01-12,11/27/2010,560,288
fa10-01-12,11/28/2010,156,33
fa10-01-12,11/29/2010,436,387
fa10-01-53,11/28/2010,5,0
sp10-01-06,11/27/2010,0,20
sp10-01-06,11/28/2010,272,251
sp10-01-06,11/29/2010,622,599
fa10-01-80,11/27/2010,551,820
fa10-01-80,11/28/2010,405,1144
fa10-01-80,11/29/2010,687,759
fa10-01-21,11/27/2010,475,910
fa10-01-21,11/28/2010,159,459
fa10-01-21,11/29/2010,382,882
fa10-01-28,11/27/2010,273,874
fa10-01-28,11/28/2010,231,1119
fa10-01-28,11/29/2010,368,659
sp10-01-24,11/27/2010,507,170
sp10-01-24,11/28/2010,382,202
sp10-01-24,11/29/2010,317,305
fa10-01-03,11/27/2010,360,80
fa10-01-03,11/28/2010,332,198
fa10-01-03,11/29/2010,411,174
fa10-01-11,11/27/2010,291,311
fa10-01-11,11/28/2010,159,94
fa10-01-11,11/29/2010,0,1
sp10-01-25,11/27/2010,604,183
sp10-01-25,11/28/2010,237,93
sp10-01-25,11/29/2010,182,89
fa10-01-04,11/27/2010,409,92
fa10-01-04,11/28/2010,194,46
fa10-01-04,11/29/2010,485,63
fa10-01-32,11/27/2010,227,562
fa10-01-32,11/28/2010,309,563
fa10-01-32,11/29/2010,492,667
sp10-01-34,11/27/2010,462,966
sp10-01-34,11/28/2010,131,487
sp10-01-34,11/29/2010,431,658
sp10-01-13,11/27/2010,238,196
sp10-01-13,11/28/2010,535,369
sp10-01-13,11/29/2010,286,178
fa10-01-48,11/27/2010,223,160
fa10-01-48,11/28/2010,296,88
fa10-01-48,11/29/2010,465,187
sp10-01-44,11/27/2010,461,140
sp10-01-44,11/28/2010,276,257
sp10-01-44,11/29/2010,250,502
fa10-01-13,11/27/2010,1036,481
fa10-01-13,11/28/2010,2123,355
fa10-01-13,11/29/2010,343,370
sp10-01-45,11/27/2010,872,516
sp10-01-45,11/28/2010,337,335
sp10-01-45,11/29/2010,122,314
fa10-01-60,11/26/2010,519,1055
fa10-01-60,11/27/2010,38,6
fa10-01-60,11/28/2010,168,498
fa10-01-60,11/29/2010,137,401
sp10-01-31,11/27/2010,94,186
sp10-01-31,11/28/2010,467,336
sp10-01-31,11/29/2010,356,496
fa10-01-37,11/27/2010,596,392
fa10-01-37,11/28/2010,765,180
fa10-01-37,11/29/2010,607,318
sp10-01-41,11/27/2010,688,631
sp10-01-41,11/28/2010,432,758
sp10-01-41,11/29/2010,419,225
fa10-01-14,11/27/2010,1186,282
fa10-01-14,11/28/2010,2002,267
fa10-01-14,11/29/2010,370,308
fa10-01-49,11/27/2010,0,0
fa10-01-49,11/28/2010,12,2
sp10-01-07,11/27/2010,1335,681
sp10-01-07,11/28/2010,901,349
sp10-01-07,11/29/2010,823,799
sp10-01-12,11/27/2010,287,355
sp10-01-12,11/28/2010,100,86
sp10-01-12,11/29/2010,203,137
fa10-01-73,11/27/2010,1245,488
fa10-01-73,11/28/2010,660,337
fa10-01-73,11/29/2010,446,284
sp10-01-22,11/27/2010,903,797
sp10-01-22,11/28/2010,1353,1844
sp10-01-22,11/29/2010,733,946
fa10-01-38,11/27/2010,23,2
fa10-01-38,11/28/2010,102,21
fa10-01-38,11/29/2010,167,66
fa10-01-39,11/28/2010,90,23
fa10-01-39,11/29/2010,235,458
fa10-01-08,11/30/2010,81,32
fa10-01-08,12/1/2010,600,288
fa10-01-08,12/2/2010,831,455
fa10-01-15,11/30/2010,0,0
fa10-01-15,12/1/2010,0,0
fa10-01-15,12/2/2010,123,40
fa10-01-24,11/30/2010,141,289
fa10-01-24,12/1/2010,191,224
fa10-01-24,12/2/2010,154,175
fa10-01-27,11/30/2010,325,777
fa10-01-27,12/1/2010,373,707
fa10-01-27,12/2/2010,338,670
fa10-01-31,11/30/2010,284,292
fa10-01-31,12/1/2010,459,528
fa10-01-31,12/2/2010,335,487
fa10-01-40,11/30/2010,140,56
fa10-01-40,12/1/2010,3,2
fa10-01-40,12/2/2010,1,0
fa10-01-50,11/30/2010,271,358
fa10-01-50,12/1/2010,52,255
fa10-01-50,12/2/2010,0,0
fa10-01-67,11/30/2010,88,53
fa10-01-67,12/1/2010,167,266
fa10-01-67,12/2/2010,638,535
fa10-01-70,11/30/2010,389,369
fa10-01-70,12/1/2010,207,100
fa10-01-70,12/2/2010,177,384
fa10-01-75,11/30/2010,587,438
fa10-01-75,12/1/2010,393,608
fa10-01-75,12/2/2010,141,434
fa10-01-76,11/30/2010,532,430
fa10-01-76,12/1/2010,464,286
fa10-01-76,12/2/2010,564,530
fa10-01-85,11/30/2010,209,371
fa10-01-85,12/1/2010,98,230
fa10-01-85,12/2/2010,300,476
fa10-01-86,11/30/2010,152,116
fa10-01-86,12/1/2010,1061,252
fa10-01-86,12/2/2010,173,198
sp10-01-30,11/30/2010,270,170
sp10-01-30,12/1/2010,182,190
sp10-01-30,12/2/2010,327,231
sp10-01-33,11/30/2010,213,214
sp10-01-33,12/1/2010,111,129
sp10-01-33,12/2/2010,625,663
sp10-01-35,11/30/2010,303,472
sp10-01-35,12/1/2010,335,724
sp10-01-35,12/2/2010,319,421
sp10-01-53,11/30/2010,683,212
sp10-01-53,12/1/2010,746,403
sp10-01-53,12/2/2010,501,370
fa10-01-01,11/30/2010,722,596
fa10-01-01,12/1/2010,509,509
fa10-01-01,12/2/2010,657,586
sp10-01-46,11/30/2010,480,341
sp10-01-46,12/1/2010,883,627
sp10-01-46,12/2/2010,793,530
sp10-01-08,12/1/2010,33,7
sp10-01-08,12/2/2010,209,74
fa10-01-19,11/30/2010,645,475
fa10-01-19,12/1/2010,362,308
fa10-01-19,12/2/2010,444,224
sp10-01-49,11/30/2010,326,1110
sp10-01-49,12/1/2010,302,369
sp10-01-49,12/2/2010,270,515
sp10-01-40,11/30/2010,237,501
sp10-01-40,12/1/2010,390,498
sp10-01-40,12/2/2010,414,392
fa10-01-17,11/30/2010,593,891
fa10-01-17,12/1/2010,350,470
fa10-01-17,12/2/2010,601,843
sp10-01-11,11/30/2010,559,208
sp10-01-11,12/1/2010,619,342
sp10-01-11,12/2/2010,520,155
fa10-01-74,11/30/2010,604,109
fa10-01-74,12/1/2010,551,139
fa10-01-74,12/2/2010,1325,284
fa10-01-23,11/30/2010,180,823
fa10-01-23,12/1/2010,152,558
fa10-01-23,12/2/2010,164,680
sp10-01-39,11/30/2010,136,289
sp10-01-39,12/1/2010,178,303
sp10-01-39,12/2/2010,146,277
sp10-01-48,12/1/2010,107,59
sp10-01-48,12/2/2010,712,790
fa10-01-02,11/30/2010,356,157
fa10-01-02,12/1/2010,426,119
fa10-01-02,12/2/2010,285,94
sp10-01-38,11/30/2010,465,382
sp10-01-38,12/1/2010,192,190
sp10-01-38,12/2/2010,214,357
sp10-01-32,11/30/2010,1015,848
sp10-01-32,12/1/2010,789,636
sp10-01-32,12/2/2010,462,479
fa10-01-59,11/30/2010,1,9
fa10-01-59,12/1/2010,0,5
sp10-01-52,11/30/2010,699,295
sp10-01-52,12/1/2010,457,341
sp10-01-52,12/2/2010,443,312
sp10-01-43,11/30/2010,512,424
sp10-01-43,12/1/2010,703,736
sp10-01-43,12/2/2010,587,586
fa10-01-81,11/30/2010,476,457
fa10-01-81,12/1/2010,722,547
fa10-01-81,12/2/2010,403,263
fa10-01-47,11/30/2010,451,639
fa10-01-47,12/1/2010,115,253
fa10-01-47,12/2/2010,181,357
fa10-01-22,11/30/2010,327,432
fa10-01-22,12/1/2010,498,686
fa10-01-22,12/2/2010,141,282
fa10-01-72,11/30/2010,834,940
fa10-01-72,12/1/2010,193,154
fa10-01-72,12/2/2010,464,432
fa10-01-79,11/30/2010,511,768
fa10-01-79,12/1/2010,392,439
fa10-01-79,12/2/2010,627,950
fa10-01-05,11/30/2010,457,310
fa10-01-05,12/1/2010,489,255
fa10-01-05,12/2/2010,624,340
fa10-01-71,11/30/2010,138,251
fa10-01-71,12/1/2010,303,341
fa10-01-71,12/2/2010,779,657
fa10-01-43,12/1/2010,67,42
fa10-01-18,11/30/2010,403,431
fa10-01-18,12/1/2010,536,546
fa10-01-18,12/2/2010,124,418
fa10-01-68,11/30/2010,240,145
fa10-01-68,12/1/2010,274,421
fa10-01-68,12/2/2010,313,224
fa10-01-69,11/30/2010,14,7
fa10-01-69,12/1/2010,267,244
fa10-01-69,12/2/2010,80,67
fa10-01-52,11/30/2010,144,280
fa10-01-52,12/1/2010,289,295
fa10-01-52,12/2/2010,190,364
fa10-01-07,11/30/2010,410,384
fa10-01-07,12/1/2010,330,321
fa10-01-07,12/2/2010,482,440
fa10-01-54,11/30/2010,68,27
fa10-01-54,12/1/2010,21,0
fa10-01-54,12/2/2010,198,142
sp10-01-18,11/30/2010,1,48
sp10-01-18,12/1/2010,452,431
sp10-01-18,12/2/2010,601,553
fa10-01-26,11/30/2010,249,498
fa10-01-26,12/1/2010,306,478
fa10-01-26,12/2/2010,349,469
fa10-01-35,11/30/2010,184,66
fa10-01-35,12/1/2010,231,308
fa10-01-35,12/2/2010,57,117
fa10-01-39,11/30/2010,266,277
fa10-01-39,12/1/2010,97,260
fa10-01-39,12/2/2010,3,1
fa10-01-06,11/30/2010,396,450
fa10-01-06,12/1/2010,400,331
fa10-01-06,12/2/2010,497,290
fa10-01-20,11/30/2010,770,496
fa10-01-20,12/1/2010,469,314
fa10-01-20,12/2/2010,308,294
fa10-01-34,11/30/2010,79,43
fa10-01-34,12/1/2010,143,94
fa10-01-34,12/2/2010,43,65
fa10-01-16,11/30/2010,510,546
fa10-01-16,12/1/2010,227,193
fa10-01-16,12/2/2010,209,235
sp10-01-56,11/30/2010,495,429
sp10-01-56,12/1/2010,11,20
sp10-01-56,12/2/2010,76,48
sp10-01-23,11/30/2010,318,70
sp10-01-23,12/1/2010,421,238
sp10-01-23,12/2/2010,462,212
sp10-01-05,12/1/2010,0,0
sp10-01-05,12/2/2010,0,0
fa10-01-55,11/30/2010,476,159
fa10-01-55,12/1/2010,395,263
fa10-01-55,12/2/2010,296,434
fa10-01-36,11/30/2010,150,65
fa10-01-36,12/1/2010,387,193
fa10-01-36,12/2/2010,7,0
fa10-01-33,11/30/2010,705,588
fa10-01-33,12/1/2010,428,289
fa10-01-33,12/2/2010,305,230
fa10-01-45,11/30/2010,167,126
fa10-01-45,12/1/2010,319,345
fa10-01-45,12/2/2010,135,62
fa10-01-56,11/30/2010,1414,536
fa10-01-56,12/1/2010,977,799
fa10-01-56,12/2/2010,579,628
fa10-01-78,11/30/2010,136,63
fa10-01-78,12/1/2010,267,30
fa10-01-78,12/2/2010,230,256
fa10-01-46,11/30/2010,7,13
fa10-01-46,12/1/2010,177,364
fa10-01-46,12/2/2010,49,35
fa10-01-58,11/30/2010,123,94
fa10-01-58,12/1/2010,263,116
fa10-01-58,12/2/2010,58,36
fa10-01-30,11/30/2010,269,591
fa10-01-30,12/1/2010,362,587
fa10-01-30,12/2/2010,520,712
fa10-01-61,11/30/2010,347,689
fa10-01-61,12/1/2010,212,422
fa10-01-61,12/2/2010,73,319
fa10-01-25,11/30/2010,279,261
fa10-01-25,12/1/2010,298,420
fa10-01-25,12/2/2010,584,726
fa10-01-62,12/2/2010,463,455
fa10-01-29,11/30/2010,86,205
fa10-01-29,12/1/2010,298,340
fa10-01-29,12/2/2010,483,669
fa10-01-77,11/30/2010,204,707
fa10-01-77,12/1/2010,219,877
fa10-01-77,12/2/2010,124,547
fa10-01-57,11/30/2010,418,339
fa10-01-57,12/1/2010,489,409
fa10-01-57,12/2/2010,717,377
fa10-01-12,11/30/2010,695,336
fa10-01-12,12/1/2010,62,18
fa10-01-12,12/2/2010,132,39
sp10-01-06,11/30/2010,454,371
sp10-01-06,12/1/2010,681,377
sp10-01-06,12/2/2010,953,737
fa10-01-80,11/30/2010,592,1388
fa10-01-80,12/1/2010,552,653
fa10-01-80,12/2/2010,600,1370
fa10-01-21,11/30/2010,478,624
fa10-01-21,12/1/2010,321,527
fa10-01-21,12/2/2010,267,548
fa10-01-28,11/30/2010,252,386
fa10-01-28,12/1/2010,344,818
fa10-01-28,12/2/2010,434,398
sp10-01-24,11/30/2010,265,410
sp10-01-24,12/1/2010,767,538
sp10-01-24,12/2/2010,591,751
fa10-01-03,11/30/2010,305,287
fa10-01-03,12/1/2010,415,338
fa10-01-03,12/2/2010,432,285
fa10-01-11,11/30/2010,683,717
fa10-01-11,12/1/2010,86,11
fa10-01-11,12/2/2010,416,280
sp10-01-25,11/30/2010,237,73
sp10-01-25,12/1/2010,422,121
sp10-01-25,12/2/2010,1159,374
fa10-01-04,11/30/2010,462,62
fa10-01-04,12/1/2010,1256,188
fa10-01-04,12/2/2010,1,5
fa10-01-32,11/30/2010,0,0
sp10-01-34,11/30/2010,193,547
sp10-01-34,12/1/2010,410,449
sp10-01-34,12/2/2010,447,753
sp10-01-13,11/30/2010,258,344
sp10-01-13,12/1/2010,234,244
sp10-01-13,12/2/2010,1,10
fa10-01-48,11/30/2010,751,422
fa10-01-48,12/1/2010,314,33
fa10-01-48,12/2/2010,18,15
sp10-01-44,11/30/2010,318,618
sp10-01-44,12/1/2010,171,428
sp10-01-44,12/2/2010,402,887
fa10-01-13,11/30/2010,406,409
fa10-01-13,12/1/2010,585,459
fa10-01-13,12/2/2010,347,376
sp10-01-45,11/30/2010,382,380
sp10-01-45,12/1/2010,332,314
sp10-01-45,12/2/2010,186,299
fa10-01-60,11/30/2010,551,309
fa10-01-60,12/1/2010,0,0
fa10-01-60,12/2/2010,111,113
sp10-01-31,11/30/2010,331,424
sp10-01-31,12/1/2010,146,359
sp10-01-31,12/2/2010,265,461
fa10-01-37,11/30/2010,616,424
fa10-01-37,12/1/2010,183,81
fa10-01-37,12/2/2010,256,107
sp10-01-41,11/30/2010,761,411
sp10-01-41,12/1/2010,550,448
sp10-01-41,12/2/2010,1129,745
fa10-01-14,11/30/2010,484,289
fa10-01-14,12/1/2010,165,62
fa10-01-14,12/2/2010,416,594
sp10-01-07,11/30/2010,721,547
sp10-01-07,12/1/2010,618,626
sp10-01-07,12/2/2010,265,323
sp10-01-12,11/30/2010,225,231
sp10-01-12,12/1/2010,145,166
sp10-01-12,12/2/2010,217,139
fa10-01-73,11/30/2010,331,377
fa10-01-73,12/1/2010,5,0
fa10-01-73,12/2/2010,332,333
sp10-01-22,11/30/2010,494,274
sp10-01-22,12/1/2010,550,278
sp10-01-22,12/2/2010,632,314
fa10-01-38,11/30/2010,277,119
fa10-01-38,12/1/2010,350,222
fa10-01-38,12/2/2010,379,73
fa10-01-32,12/1/2010,379,321
fa10-01-32,12/2/2010,375,878
fa10-01-08,12/3/2010,202,74
fa10-01-08,12/4/2010,1035,244
fa10-01-08,12/5/2010,712,120
fa10-01-15,12/3/2010,55,35
fa10-01-15,12/5/2010,28,46
fa10-01-24,12/3/2010,173,161
fa10-01-24,12/4/2010,575,669
fa10-01-24,12/5/2010,66,1
fa10-01-27,12/3/2010,363,1392
fa10-01-27,12/4/2010,263,1134
fa10-01-27,12/5/2010,137,513
fa10-01-31,12/3/2010,532,484
fa10-01-31,12/4/2010,264,547
fa10-01-31,12/5/2010,386,381
fa10-01-40,12/3/2010,296,561
fa10-01-40,12/4/2010,2,0
fa10-01-40,12/5/2010,4,0
fa10-01-50,12/3/2010,1,0
fa10-01-67,12/3/2010,715,643
fa10-01-67,12/4/2010,356,656
fa10-01-67,12/5/2010,122,105
fa10-01-70,12/3/2010,42,11
fa10-01-70,12/4/2010,54,21
fa10-01-75,12/3/2010,1018,791
fa10-01-75,12/4/2010,1020,936
fa10-01-75,12/5/2010,798,539
fa10-01-76,12/3/2010,650,390
fa10-01-76,12/4/2010,755,834
fa10-01-76,12/5/2010,489,638
fa10-01-85,12/3/2010,4,8
fa10-01-85,12/4/2010,21,3
fa10-01-85,12/5/2010,2,3
fa10-01-86,12/3/2010,83,47
fa10-01-86,12/4/2010,22,67
fa10-01-86,12/5/2010,103,45
sp10-01-30,12/3/2010,324,145
sp10-01-30,12/4/2010,615,320
sp10-01-30,12/5/2010,234,169
sp10-01-33,12/3/2010,767,640
sp10-01-33,12/4/2010,741,663
sp10-01-33,12/5/2010,799,749
sp10-01-35,12/3/2010,399,538
sp10-01-35,12/4/2010,127,578
sp10-01-35,12/5/2010,76,122
sp10-01-53,12/3/2010,404,190
sp10-01-53,12/4/2010,223,148
sp10-01-53,12/5/2010,117,43
fa10-01-01,12/3/2010,1211,464
fa10-01-01,12/4/2010,1043,505
fa10-01-01,12/5/2010,763,248
sp10-01-46,12/3/2010,240,330
sp10-01-46,12/4/2010,353,490
sp10-01-46,12/5/2010,87,298
sp10-01-08,11/26/2010,343,36
sp10-01-08,11/27/2010,673,294
sp10-01-08,11/28/2010,71,28
sp10-01-08,11/29/2010,635,327
sp10-01-08,11/30/2010,200,120
sp10-01-08,12/3/2010,18,8
fa10-01-19,12/3/2010,435,417
fa10-01-19,12/4/2010,3,0
fa10-01-19,12/5/2010,84,25
sp10-01-49,12/3/2010,250,455
sp10-01-49,12/4/2010,567,502
sp10-01-49,12/5/2010,311,788
sp10-01-40,12/3/2010,399,294
sp10-01-40,12/4/2010,841,714
sp10-01-40,12/5/2010,567,532
fa10-01-17,12/3/2010,701,1032
fa10-01-17,12/4/2010,241,463
fa10-01-17,12/5/2010,371,287
sp10-01-11,12/3/2010,69,25
sp10-01-11,12/4/2010,355,146
sp10-01-11,12/5/2010,310,193
fa10-01-74,12/3/2010,988,140
fa10-01-74,12/4/2010,874,267
fa10-01-74,12/5/2010,15,0
fa10-01-23,12/3/2010,485,952
fa10-01-23,12/4/2010,946,1320
fa10-01-23,12/5/2010,59,276
sp10-01-39,12/3/2010,50,263
sp10-01-39,12/4/2010,83,251
sp10-01-39,12/5/2010,154,299
sp10-01-48,12/3/2010,312,800
sp10-01-48,12/4/2010,981,627
fa10-01-02,12/3/2010,114,101
fa10-01-02,12/4/2010,344,228
fa10-01-02,12/5/2010,473,203
sp10-01-38,12/3/2010,410,359
sp10-01-38,12/4/2010,203,358
sp10-01-38,12/5/2010,331,375
sp10-01-32,12/3/2010,534,757
sp10-01-32,12/4/2010,379,427
sp10-01-32,12/5/2010,652,457
sp10-01-19,12/3/2010,64,166
sp10-01-19,12/4/2010,607,439
sp10-01-19,12/5/2010,52,19
sp10-01-52,12/3/2010,617,128
sp10-01-52,12/4/2010,502,182
sp10-01-52,12/5/2010,343,234
sp10-01-43,12/3/2010,738,938
sp10-01-43,12/4/2010,505,757
sp10-01-43,12/5/2010,1139,746
fa10-01-81,12/3/2010,335,373
fa10-01-81,12/4/2010,227,338
fa10-01-81,12/5/2010,383,229
fa10-01-47,12/3/2010,152,226
fa10-01-47,12/4/2010,565,443
fa10-01-47,12/5/2010,24,4
fa10-01-22,12/3/2010,470,530
fa10-01-22,12/4/2010,242,443
fa10-01-22,12/5/2010,77,300
fa10-01-72,12/3/2010,231,277
fa10-01-72,12/4/2010,572,677
fa10-01-72,12/5/2010,31,8
fa10-01-79,12/3/2010,522,718
fa10-01-79,12/4/2010,771,607
fa10-01-79,12/5/2010,273,386
fa10-01-05,12/3/2010,178,174
fa10-01-05,12/4/2010,324,127
fa10-01-05,12/5/2010,85,47
fa10-01-71,12/3/2010,681,850
fa10-01-71,12/4/2010,417,702
fa10-01-71,12/5/2010,99,21
fa10-01-43,12/2/2010,23,33
fa10-01-43,12/3/2010,40,26
fa10-01-43,12/5/2010,0,0
fa10-01-18,12/3/2010,438,434
fa10-01-18,12/4/2010,696,407
fa10-01-18,12/5/2010,860,368
fa10-01-68,12/3/2010,715,320
fa10-01-68,12/4/2010,389,339
fa10-01-68,12/5/2010,192,282
fa10-01-69,12/3/2010,163,153
fa10-01-69,12/4/2010,607,410
fa10-01-69,12/5/2010,13,9
fa10-01-52,12/3/2010,119,216
fa10-01-52,12/4/2010,1,6
fa10-01-07,12/3/2010,474,348
fa10-01-07,12/4/2010,566,307
fa10-01-07,12/5/2010,706,332
fa10-01-54,12/4/2010,61,41
fa10-01-54,12/5/2010,34,8
sp10-01-18,12/3/2010,11,4
sp10-01-18,12/4/2010,524,597
sp10-01-18,12/5/2010,0,3
fa10-01-26,12/3/2010,785,562
fa10-01-26,12/4/2010,1101,588
fa10-01-26,12/5/2010,426,291
fa10-01-35,12/3/2010,343,278
fa10-01-35,12/4/2010,217,321
fa10-01-35,12/5/2010,143,114
fa10-01-39,12/3/2010,374,227
fa10-01-39,12/4/2010,173,61
fa10-01-39,12/5/2010,12,2
fa10-01-06,12/3/2010,297,282
fa10-01-20,12/3/2010,433,281
fa10-01-20,12/4/2010,229,279
fa10-01-20,12/5/2010,608,656
fa10-01-34,12/3/2010,288,149
fa10-01-34,12/4/2010,155,91
fa10-01-34,12/5/2010,72,99
fa10-01-16,12/3/2010,217,597
fa10-01-16,12/4/2010,219,253
fa10-01-16,12/5/2010,317,422
sp10-01-56,12/3/2010,928,290
sp10-01-56,12/4/2010,185,59
sp10-01-56,12/5/2010,468,106
sp10-01-23,12/3/2010,780,660
sp10-01-23,12/4/2010,795,271
sp10-01-23,12/5/2010,239,32
sp10-01-05,12/3/2010,554,991
sp10-01-05,12/4/2010,25,14
sp10-01-05,12/5/2010,265,343
fa10-01-55,12/3/2010,614,382
fa10-01-55,12/4/2010,0,1
fa10-01-55,12/5/2010,151,24
fa10-01-36,12/3/2010,188,52
fa10-01-36,12/5/2010,3,3
fa10-01-33,12/3/2010,655,404
fa10-01-33,12/4/2010,132,119
fa10-01-45,12/3/2010,186,84
fa10-01-45,12/4/2010,893,339
fa10-01-45,12/5/2010,199,205
fa10-01-56,12/3/2010,515,243
fa10-01-56,12/4/2010,29,132
fa10-01-56,12/5/2010,48,240
fa10-01-78,12/3/2010,189,82
fa10-01-78,12/4/2010,173,143
fa10-01-78,12/5/2010,169,135
fa10-01-46,12/3/2010,16,6
fa10-01-46,12/4/2010,644,207
fa10-01-46,12/5/2010,0,4
fa10-01-58,12/3/2010,117,82
fa10-01-58,12/4/2010,167,63
fa10-01-58,12/5/2010,294,119
fa10-01-30,12/3/2010,314,510
fa10-01-30,12/4/2010,354,618
fa10-01-30,12/5/2010,356,504
fa10-01-61,12/3/2010,137,336
fa10-01-61,12/4/2010,31,179
fa10-01-61,12/5/2010,5,74
fa10-01-25,12/3/2010,111,376
fa10-01-25,12/4/2010,440,322
fa10-01-25,12/5/2010,354,369
fa10-01-62,12/3/2010,595,577
fa10-01-62,12/4/2010,325,328
fa10-01-62,12/5/2010,165,333
fa10-01-29,12/3/2010,432,660
fa10-01-29,12/4/2010,633,471
fa10-01-29,12/5/2010,233,197
fa10-01-77,12/3/2010,366,702
fa10-01-77,12/4/2010,466,501
fa10-01-77,12/5/2010,139,427
fa10-01-57,12/3/2010,799,699
fa10-01-57,12/4/2010,736,462
fa10-01-57,12/5/2010,975,423
fa10-01-12,12/3/2010,897,427
fa10-01-12,12/4/2010,681,234
fa10-01-12,12/5/2010,74,23
fa10-01-53,12/3/2010,1,0
sp10-01-06,12/3/2010,618,812
sp10-01-06,12/4/2010,470,433
sp10-01-06,12/5/2010,149,24
fa10-01-80,12/3/2010,645,1766
fa10-01-80,12/4/2010,798,1065
fa10-01-80,12/5/2010,225,204
fa10-01-21,12/3/2010,478,473
fa10-01-21,12/4/2010,442,800
fa10-01-21,12/5/2010,728,1073
fa10-01-28,12/3/2010,417,714
fa10-01-28,12/4/2010,290,823
fa10-01-28,12/5/2010,7,88
sp10-01-24,12/3/2010,1027,559
sp10-01-24,12/4/2010,1084,535
sp10-01-24,12/5/2010,595,360
fa10-01-03,12/3/2010,416,230
fa10-01-03,12/4/2010,433,283
fa10-01-03,12/5/2010,143,52
fa10-01-11,12/3/2010,888,427
